Date,Close
2021-03-22,12.850000
2021-03-23,12.210000
2021-03-24,12.140000
2021-03-25,12.320000
2021-03-26,12.300000
2021-03-29,12.150000
2021-03-30,12.460000
2021-03-31,12.250000
2021-04-01,12.170000
2021-04-05,12.700000
